-0.503934259713	-0.479614865841
-0.612818668783	-0.615356462769
-0.66450214088	-0.689316865985
-0.688101406395	-0.722706636141
-0.742813225091	-0.752485371054
-0.741145060956	-0.770740592957
-0.733242420852	-0.78474228776
-0.760683688521	-0.794166041554
-0.779495131969	-0.801610046021
-0.793948945403	-0.809827494233
-0.805147255957	-0.816844013665
-0.787407195568	-0.82099792365
-0.80581138283	-0.826317673034
-0.797216884792	-0.828704315297
-0.808051110804	-0.830834486532
-0.806896410882	-0.835086165217
-0.793675856292	-0.838180524536
-0.798002548516	-0.838547911378
-0.823475545645	-0.84233502072
-0.821459420025	-0.843246524265
-0.832017324865	-0.845509765145
-0.831847213209	-0.84674585164
-0.828535294533	-0.848831881644
-0.826916794479	-0.849855408278
-0.838437618315	-0.850149743324
-0.802452655137	-0.852771252431
-0.817155818641	-0.853955426413
-0.831529019773	-0.854817010584
-0.818942308426	-0.856427069227
-0.840396182239	-0.855703897038
-0.850010995567	-0.856633281753
-0.832548086345	-0.857693450173
-0.842659297585	-0.858743158166
-0.838831962645	-0.859344662653
-0.831316545606	-0.860350406737
-0.846391528845	-0.861065339833
-0.825459052622	-0.861196718168
-0.841789349914	-0.861812599162
-0.843544965982	-0.862359373381
-0.835116916895	-0.863449110481
-0.852064247429	-0.863439918758
-0.826116088033	-0.864122367621
-0.841662752628	-0.864825585608
-0.820440931618	-0.86586478692
-0.833165417612	-0.865192956337
-0.836897557974	-0.865722242001
-0.849983216822	-0.866448333774
-0.83871832788	-0.867478204534
-0.840727651119	-0.867421946776
-0.8508502841	-0.867963010811
-0.831272244453	-0.86785282107
-0.836396157742	-0.868558402279
-0.843376514316	-0.868781699779
-0.835786893964	-0.869203177501
-0.837651593983	-0.868938543098
-0.843658228219	-0.869310205213
-0.85227329731	-0.869916518131
-0.841166505218	-0.869944418551
-0.851551069319	-0.870543918263
-0.848741109669	-0.870208121361
-0.842182606459	-0.871317488306
-0.826997485757	-0.870779795924
-0.836183990538	-0.871511629586
-0.821263952553	-0.870901336434
-0.834471012652	-0.872053535322
-0.851423351467	-0.872195523433
-0.850644183159	-0.872712432891
-0.829679876566	-0.872939834084
-0.825690695643	-0.8724705139
-0.858610445261	-0.872878105978
-0.835653398931	-0.873173644904
-0.845504750311	-0.873246823742
-0.836472935975	-0.87292395202
-0.843889957666	-0.874161328109
-0.828770512342	-0.874027092555
-0.838908852637	-0.874096679076
-0.827303440869	-0.873698825532
-0.853635373712	-0.874623956012
-0.846434168518	-0.874509809014
-0.850026836991	-0.875486516833
-0.849921266735	-0.874853066345
-0.84729937464	-0.875310721848
-0.851863460243	-0.875562386683
-0.848609463871	-0.875773047998
-0.837985251844	-0.875014625741
-0.839770315588	-0.875963187337
-0.840108686686	-0.876555899729
-0.835966552794	-0.876536063617
-0.841898752749	-0.87586714001
-0.820232105255	-0.876475474563
-0.848576684296	-0.876932437563
-0.863851352036	-0.876953651744
-0.856635653973	-0.876323266008
-0.840953561664	-0.876813554048
-0.836406493187	-0.876807273926
-0.84184178859	-0.87750161552
-0.829507745802	-0.877364795184
-0.835442824662	-0.877688468249
-0.851452535391	-0.877597274112
-0.841975851357	-0.877588467768
-0.832114958763	-0.877741335331
-0.838345612586	-0.878041863964
-0.826034760475	-0.877874154621
-0.858262658119	-0.87771832473
-0.845050908625	-0.87799276958
-0.845123627782	-0.878694339076
-0.845347869396	-0.877737118246
-0.845956636965	-0.878177504963
-0.853502161801	-0.878938298127
-0.851634433866	-0.878557564171
-0.846281297505	-0.879331545701
-0.824790005386	-0.878991368268
